ZIP File,Permissions,File System,Network,Rendering,User Interaction
alppfhpglhjijgagjglnhnpdfjmocnph_2.1.9.zip,"[""tabs"", ""storage"", ""unlimitedStorage"", ""notifications"", ""identity"", ""identity.email"", ""management"", ""declarativeNetRequest""]","{""localStorage.getItem"": 17, ""new Blob"": 11, ""localStorage.setItem"": 10, ""file.name"": 2, ""sessionStorage.getItem"": 2, ""sessionStorage.setItem"": 1}","{""fetch"": 17, ""new XMLHttpRequest"": 9, ""navigator.sendBeacon"": 2, ""chrome.identity.getAuthToken"": 2}","{""setTimeout"": 235, ""document.querySelector"": 126, ""document.createElement"": 108, ""document.getElementById"": 59, ""setInterval"": 14, ""new MutationObserver"": 11, ""window.open"": 5, ""chrome.tabs.create"": 5, ""element.style"": 4, ""canvas.getContext"": 2, ""chrome.notifications.create"": 2}","{""addEventListener"": 176, ""window.alert"": 1, ""window.prompt"": 1, ""chrome.notifications.onClicked.addListener"": 1}"
loadhbolhlhlahohaahalcpngfopfoio_2.0.17.zip,"[""offscreen"", ""activeTab"", ""background"", ""contextMenus"", ""storage"", ""cookies"", ""notifications"", ""windows""]",{},"{""fetch"": 2, ""new WebSocket"": 1, ""new RTCPeerConnection"": 1}","{""setTimeout"": 21, ""document.querySelector"": 14, ""document.getElementById"": 3, ""setInterval"": 2}","{""addEventListener"": 14}"
apmpmgboppbdhablobiakpihpppnbhcf_3.0.1.zip,"[""storage"", ""webNavigation"", ""tabs"", ""scripting"", ""cookies""]","{""document.cookie"": 2, ""new Blob"": 1, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 101, ""new XMLHttpRequest"": 1}","{""setTimeout"": 33, ""document.createElement"": 22, ""document.getElementById"": 17, ""document.querySelector"": 14, ""setInterval"": 4, ""new MutationObserver"": 2}","{""addEventListener"": 51, ""chrome.tabs.onActivated.addListener"": 1}"
lhbojnmdenknginchionjabhdiphnemp_1.0.0.zip,"[""storage""]",{},{},"{""document.createElement"": 4, ""document.getElementById"": 3, ""chrome.windows.create"": 1}",{}
nafbkbadpjnmdjmohnolgihemihgneko_0.0.2.zip,[],"{""navigator.clipboard.writeText"": 2, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 2}","{""document.createElement"": 16, ""setTimeout"": 15, ""new MutationObserver"": 4, ""document.querySelector"": 2, ""document.getElementById"": 1}","{""addEventListener"": 18}"
hafapdbdpdcbamdmdmekggfcbahigmki_1.0.1.zip,"[""storage""]",{},"{""fetch"": 12}","{""document.createElement"": 6, ""document.getElementById"": 6, ""setTimeout"": 2, ""chrome.windows.create"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 13}"
nafbodbndkefmeklhkefodebhpgllegd_0.0.4.zip,"[""storage""]",{},"{""fetch"": 5}","{""document.querySelector"": 18, ""setTimeout"": 14, ""document.createElement"": 10, ""new MutationObserver"": 1, ""setInterval"": 1, ""window.open"": 1}","{""addEventListener"": 25}"
hjdkljkgenkplcgeecgjjgijpipnneai_1.23.4.zip,"[""sidePanel"", ""activeTab"", ""tabs"", ""identity"", ""storage""]","{""localStorage.getItem"": 38, ""sessionStorage.getItem"": 29, ""sessionStorage.setItem"": 12, ""localStorage.setItem"": 9, ""document.cookie"": 4, ""new Blob"": 3, ""navigator.clipboard.writeText"": 1}","{""fetch"": 234, ""chrome.identity.getAuthToken"": 17, ""new XMLHttpRequest"": 7}","{""setTimeout"": 301, ""document.createElement"": 271, ""document.querySelector"": 103, ""setInterval"": 31, ""window.open"": 22, ""new MutationObserver"": 7, ""document.getElementById"": 5, ""element.style"": 5, ""chrome.tabs.create"": 1, ""element.innerHTML"": 1}","{""addEventListener"": 339, ""chrome.tabs.onActivated.addListener"": 1, ""window.onbeforeunload"": 1}"
kjkjeadfpcmmpldfbnimigeaaocncmoo_1.0.6.zip,"[""alarms"", ""notifications"", ""storage"", ""declarativeNetRequest""]","{""localStorage.getItem"": 4}","{""fetch"": 51}","{""setTimeout"": 24, ""document.getElementById"": 18, ""element.style"": 16, ""setInterval"": 7, ""document.querySelector"": 4, ""document.createElement"": 3, ""chrome.tabs.create"": 3, ""new MutationObserver"": 1, ""chrome.notifications.create"": 1}","{""addEventListener"": 34, ""chrome.alarms.create"": 2}"
ifflmideehpkkemfpakcheblifncgpco_1.0.zip,"[""storage"", ""notifications"", ""alarms""]",{},{},"{""document.getElementById"": 5, ""chrome.notifications.create"": 1, ""document.createElement"": 1}","{""addEventListener"": 5, ""chrome.alarms.create"": 1}"
hclgifmeonilohjeienjloglbhbjeebb_0.547.zip,"[""activeTab"", ""storage"", ""scripting"", ""tabs"", ""cookies""]","{""new Blob"": 3, ""navigator.clipboard.writeText"": 2, ""localStorage.setItem"": 2, ""localStorage.getItem"": 1}","{""fetch"": 151}","{""document.getElementById"": 330, ""document.querySelector"": 136, ""document.createElement"": 77, ""setTimeout"": 49, ""chrome.tabs.create"": 17, ""setInterval"": 11, ""new MutationObserver"": 6}","{""addEventListener"": 158}"
jfeecnmmnpdmfhdcjnecnbabdpaembko_0.1.6.zip,"[""storage"", ""activeTab""]","{""new Blob"": 3}","{""fetch"": 16}","{""document.getElementById"": 128, ""document.querySelector"": 8, ""document.createElement"": 7, ""element.innerHTML"": 2, ""setTimeout"": 2, ""element.style"": 1, ""window.open"": 1}","{""addEventListener"": 43}"
mcfdbmolniiibfghjoapgclpfmlnadel_3.0.zip,[],{},{},{},{}
hhmhpcggdcmojlbfncmafgippcfigfbh_1.0.zip,[],{},{},"{""chrome.tabs.create"": 1}",{}
feghmepcdldhgmpoilakncffhholpfmn_1.1.zip,"[""activeTab"", ""scripting"", ""tabs"", ""background"", ""storage""]",{},"{""fetch"": 4}","{""document.getElementById"": 21, ""document.querySelector"": 1}","{""addEventListener"": 4}"
pjdijclpjnmloncocehngpcngmdlifgi_1.0.zip,"[""https://mail.google.com/*"", ""storage""]",{},"{""fetch"": 13}","{""document.querySelector"": 5, ""document.createElement"": 2, ""setInterval"": 1, ""setTimeout"": 1, ""window.open"": 1}","{""addEventListener"": 5}"
beghjaadnlgdjblgimcnidhipangdlob_0.0.0.14.zip,"[""tabs"", ""offscreen"", ""storage"", ""scripting"", ""activeTab"", ""webRequest"", ""debugger""]","{""new Blob"": 4, ""localStorage.getItem"": 1}","{""fetch"": 20, ""chrome.webRequest.onBeforeRequest.addListener"": 2}","{""document.querySelector"": 34, ""document.createElement"": 15, ""document.getElementById"": 7, ""window.open"": 5, ""canvas.getContext"": 2, ""chrome.tabs.create"": 2, ""element.style"": 2, ""setTimeout"": 1, ""setInterval"": 1}","{""addEventListener"": 19, ""chrome.tabs.onActivated.addListener"": 2, ""document.onmousemove"": 2}"
hcjhdaiolpeoanggdaeclhdocapmgceh_2.0.zip,"[""storage""]","{""new Blob"": 2}","{""new XMLHttpRequest"": 2}","{""setTimeout"": 21, ""document.createElement"": 8, ""document.querySelector"": 6, ""element.style"": 1, ""setInterval"": 1}","{""addEventListener"": 21}"
dbiclgjjjbjpmgakakifokffkhkmlaim_3.5.zip,"[""tabs"", ""activeTab"", ""scripting"", ""storage""]",{},"{""fetch"": 20}","{""document.getElementById"": 41, ""setTimeout"": 7, ""document.querySelector"": 5, ""setInterval"": 2, ""document.createElement"": 1}","{""addEventListener"": 7}"
lbfdbmbooikpnnmfhdhmkaapedlkigmm_1.0.9.zip,"[""activeTab"", ""scripting"", ""tts"", ""storage""]",{},"{""fetch"": 1}","{""document.createElement"": 5, ""setTimeout"": 3, ""document.getElementById"": 2}","{""addEventListener"": 9}"
mfaebabjnmfecijlghbeojfmploihgkd_1.0.4.zip,"[""activeTab""]","{""localStorage.getItem"": 50, ""localStorage.setItem"": 20, ""sessionStorage.setItem"": 4, ""sessionStorage.getItem"": 4}","{""fetch"": 16}","{""document.createElement"": 15, ""setTimeout"": 15, ""window.open"": 14, ""document.querySelector"": 5, ""new MutationObserver"": 5, ""document.getElementById"": 3, ""setInterval"": 2}","{""addEventListener"": 21, ""window.onbeforeunload"": 2}"
mhdiabahmbacmhkebnpjfibeblhlniem_1.0.zip,"[""storage""]",{},"{""fetch"": 10}","{""document.getElementById"": 26, ""document.createElement"": 1, ""document.querySelector"": 1, ""setInterval"": 1}","{""addEventListener"": 11}"
lgckhbkkhenilnndinfknbaoogiemmcp_1.0.2.zip,"[""alarms"", ""tabs"", ""storage"", ""tabs""]",{},"{""fetch"": 6, ""new WebSocket"": 1}","{""setTimeout"": 2, ""document.querySelector"": 1}","{""addEventListener"": 1, ""chrome.alarms.create"": 1}"
ejbgcgbbjalodnjagekfkefcdegpehll_2.0.zip,"[""storage"", ""https://www.linkedin.com/*"", ""https://www.instagram.com/*"", ""https://www.twitter.com/*""]",{},"{""fetch"": 3}","{""setTimeout"": 12, ""document.createElement"": 12, ""document.querySelector"": 9, ""document.getElementById"": 2, ""setInterval"": 2, ""chrome.tabs.create"": 1}","{""addEventListener"": 14}"
bbmeibdecjgbneggfknafknhalaanmhj_1.1.0.zip,"[""storage""]","{""new Blob"": 4, ""document.cookie"": 2, ""navigator.clipboard.writeText"": 2}","{""fetch"": 11, ""new WebSocket"": 2, ""new XMLHttpRequest"": 1}","{""setTimeout"": 40, ""chrome.tabs.create"": 18, ""document.createElement"": 10, ""document.querySelector"": 10, ""setInterval"": 4, ""new MutationObserver"": 2, ""document.getElementById"": 1}","{""addEventListener"": 15}"
ejdjggchjcccilcghndkdcnllinanmch_0.4.1.zip,"[""storage""]",{},{},"{""document.getElementById"": 6, ""setTimeout"": 1}","{""addEventListener"": 2}"
ipfeeclneaonjhimjaaigbncheecicdb_1.0.0.zip,"[""webRequest"", ""tabs""]","{""navigator.clipboard.writeText"": 1}","{""fetch"": 2}","{""document.createElement"": 6, ""setInterval"": 1, ""chrome.tabs.create"": 1, ""document.querySelector"": 1, ""window.open"": 1}","{""addEventListener"": 5}"
kpnpmdjhdiabdnemkhfggadlfpckdnef_0.3.zip,"[""identity"", ""storage""]","{""localStorage.getItem"": 1}","{""fetch"": 7, ""chrome.identity.getAuthToken"": 1}","{""document.getElementById"": 20, ""document.querySelector"": 7, ""chrome.tabs.create"": 2, ""document.createElement"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 11}"
eeofnehnbjpgojbiajeogdokgampjced_1.0.1.zip,"[""storage"", ""clipboardRead"", ""notifications""]","{""navigator.clipboard.writeText"": 1}","{""fetch"": 5}","{""setTimeout"": 14, ""document.createElement"": 12, ""document.querySelector"": 3, ""chrome.tabs.create"": 1, ""chrome.notifications.create"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 10}"
hjcaejfnibahhmiohokagcnbpofhkbjc_1.0.0.zip,[],{},{},"{""document.getElementById"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 2}"
jpccfghdailacibbnfiomklbmiklpjig_1.0.1.zip,"[""storage""]","{""new Blob"": 6}","{""fetch"": 850}","{""setTimeout"": 346, ""document.createElement"": 24, ""document.querySelector"": 18, ""window.open"": 12, ""document.getElementById"": 7, ""chrome.windows.create"": 4, ""new MutationObserver"": 2, ""chrome.tabs.create"": 1, ""chrome.notifications.create"": 1}","{""addEventListener"": 99, ""chrome.notifications.onClicked.addListener"": 1}"
iphjhjfekbojanogkmpifgdgchdlnehg_1.3.2.zip,"[""activeTab"", ""scripting""]",{},"{""fetch"": 1}","{""document.querySelector"": 17, ""setInterval"": 11, ""document.createElement"": 4}","{""addEventListener"": 1}"
bgkbahmggkomlcagkagcmiggkmcjmgdi_3.1.0.zip,[],"{""document.cookie"": 6, ""sessionStorage.setItem"": 2, ""sessionStorage.getItem"": 2}","{""fetch"": 243, ""new RTCPeerConnection"": 2, ""chrome.identity.getAuthToken"": 1}","{""setTimeout"": 141, ""document.getElementById"": 32, ""document.createElement"": 27, ""document.querySelector"": 10, ""setInterval"": 9, ""chrome.windows.create"": 2, ""new MutationObserver"": 2, ""chrome.tabs.create"": 1, ""chrome.notifications.create"": 1, ""window.open"": 1}","{""addEventListener"": 125, ""chrome.contextMenus.create"": 1}"
kbeabgkjagmcnahagaahlldpmendheae_1.2.zip,"[""storage""]",{},{},"{""setTimeout"": 9, ""document.getElementById"": 2, ""document.createElement"": 2, ""new MutationObserver"": 1, ""window.open"": 1}","{""addEventListener"": 3}"
liecbddmkiiihnedobmlmillhodjkdmb_5.5.77.zip,"[""activeTab"", ""alarms"", ""contextMenus"", ""cookies"", ""desktopCapture"", ""scripting"", ""storage"", ""tabCapture""]","{""new Blob"": 160, ""document.cookie"": 119, ""sessionStorage.setItem"": 14, ""sessionStorage.getItem"": 14, ""localStorage.getItem"": 7, ""localStorage.setItem"": 5, ""navigator.clipboard.writeText"": 1, ""indexedDB.open"": 1}","{""fetch"": 1376, ""navigator.sendBeacon"": 70, ""new XMLHttpRequest"": 61, ""new WebSocket"": 9}","{""setTimeout"": 875, ""document.createElement"": 186, ""setInterval"": 123, ""document.querySelector"": 42, ""new MutationObserver"": 26, ""document.getElementById"": 23, ""window.open"": 9, ""chrome.tabs.create"": 5}","{""addEventListener"": 638, ""chrome.contextMenus.create"": 1, ""chrome.alarms.create"": 1, ""chrome.tabs.onActivated.addListener"": 1}"
kgkcjnpefdgmfmifgcbgcmfddaakhaop_0.17.20.zip,"[""storage"", ""management"", ""notifications"", ""contextMenus"", ""scripting""]","{""new Blob"": 3}","{""fetch"": 4, ""new XMLHttpRequest"": 2}","{""setTimeout"": 51, ""document.createElement"": 16, ""setInterval"": 10, ""window.open"": 7, ""chrome.tabs.create"": 4, ""chrome.notifications.create"": 4, ""document.getElementById"": 2, ""new MutationObserver"": 1, ""chrome.tabs.executeScript"": 1}","{""addEventListener"": 21, ""chrome.contextMenus.create"": 3, ""chrome.tabs.onActivated.addListener"": 1}"
bdaleddhigccnaobbdoanllgedjnndmb_2.5.8.18958.zip,"[""storage"", ""tabs"", ""scripting"", ""activeTab"", ""cookies"", ""desktopCapture"", ""tabCapture"", ""webRequest"", ""offscreen"", ""downloads""]","{""indexedDB.open"": 2, ""navigator.clipboard.writeText"": 1}","{""fetch"": 187, ""chrome.webRequest.onHeadersReceived.addListener"": 1, ""new XMLHttpRequest"": 1}","{""setTimeout"": 126, ""setInterval"": 32, ""document.createElement"": 18, ""document.querySelector"": 13, ""chrome.tabs.create"": 7, ""window.open"": 3, ""document.getElementById"": 1}","{""addEventListener"": 80, ""chrome.tabs.onActivated.addListener"": 1}"
pkpgpojaogageheompejondpadjefonm_0.91.zip,"[""activeTab""]","{""new Blob"": 1}","{""fetch"": 3}","{""element.style"": 16, ""document.querySelector"": 12, ""document.createElement"": 11, ""setTimeout"": 10, ""document.getElementById"": 7, ""new MutationObserver"": 2, ""window.open"": 2, ""setInterval"": 1}","{""addEventListener"": 22}"
bfhaienophdigbdknjamfcbhinmmnbha_1.0.2.03.zip,"[""scripting"", ""storage"", ""background""]","{""localStorage.setItem"": 9, ""localStorage.getItem"": 7, ""new Blob"": 2}","{""fetch"": 45}","{""document.createElement"": 156, ""setTimeout"": 129, ""document.querySelector"": 84, ""element.style"": 22, ""window.open"": 15, ""setInterval"": 13, ""new MutationObserver"": 13, ""chrome.tabs.create"": 10, ""element.innerHTML"": 7, ""document.getElementById"": 4, ""chrome.windows.create"": 1}","{""addEventListener"": 138}"
enbjbhklgfkkdbooannalgfblkmdljmn_0.0.6.zip,"[""storage""]",{},"{""fetch"": 3}","{""document.getElementById"": 14, ""document.createElement"": 5, ""document.querySelector"": 5, ""setTimeout"": 3, ""new MutationObserver"": 1}","{""addEventListener"": 14}"
hbciddbindlfbdljpddlbamepdlmdjho_1.0.0.zip,"[""storage"", ""contextMenus"", ""activeTab"", ""scripting""]","{""navigator.clipboard.writeText"": 1}","{""fetch"": 2}","{""document.getElementById"": 24, ""document.createElement"": 10, ""setTimeout"": 9, ""document.querySelector"": 2}","{""addEventListener"": 19, ""chrome.contextMenus.create"": 1}"
kacellpfdaapdecmlgdhbahdpndkigic_0.0.15.zip,"[""identity"", ""storage"", ""unlimitedStorage""]","{""new Blob"": 1}","{""fetch"": 11, ""new XMLHttpRequest"": 3, ""chrome.identity.getAuthToken"": 1}","{""document.querySelector"": 39, ""document.getElementById"": 33, ""document.createElement"": 22, ""setTimeout"": 17, ""window.open"": 4, ""setInterval"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 19}"
johabhipncmcfhpfjfpoeeckehagbfha_1.0.zip,"[""storage"", ""contextMenus"", ""activeTab""]","{""navigator.clipboard.readText"": 2}","{""fetch"": 4}","{""document.getElementById"": 17, ""document.createElement"": 5, ""element.style"": 2, ""setInterval"": 2, ""setTimeout"": 1}","{""addEventListener"": 11, ""chrome.contextMenus.create"": 3}"
dphmakeglobkihldkigedfbiicecooch_1.0.3.zip,"[""tabs"", ""storage"", ""tabCapture"", ""contextMenus""]","{""new Blob"": 17, ""indexedDB.open"": 2, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 24}","{""setTimeout"": 86, ""document.createElement"": 47, ""document.getElementById"": 7, ""setInterval"": 3, ""document.querySelector"": 2, ""chrome.tabs.create"": 2}","{""addEventListener"": 70, ""chrome.contextMenus.create"": 1}"
befoleoiljghfclfoifidljpmbhijngp_1.1.2.zip,"[""webRequest"", ""tabs"", ""activeTab"", ""storage""]","{""localStorage.setItem"": 3}","{""fetch"": 10}","{""setTimeout"": 50, ""document.createElement"": 23, ""window.open"": 11, ""new MutationObserver"": 5, ""document.getElementById"": 5, ""setInterval"": 4, ""element.style"": 3, ""document.querySelector"": 1}","{""addEventListener"": 65}"
bmkblnfkfdcfopmjigamgmeofhaonikb_1.0.0.zip,[],{},"{""fetch"": 2}","{""document.querySelector"": 3, ""document.createElement"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 1}"
nfhnknijidlahaoemjlbpfpgpheakoph_1.7.3.zip,"[""activeTab"", ""scripting"", ""tabCapture"", ""offscreen"", ""storage"", ""notifications""]","{""document.cookie"": 10, ""new Blob"": 8, ""localStorage.getItem"": 5, ""localStorage.setItem"": 4}","{""fetch"": 127, ""new XMLHttpRequest"": 3, ""navigator.sendBeacon"": 2}","{""setTimeout"": 67, ""document.createElement"": 14, ""document.querySelector"": 10, ""document.getElementById"": 7, ""setInterval"": 7, ""chrome.tabs.create"": 6, ""element.style"": 2, ""new MutationObserver"": 1, ""chrome.notifications.create"": 1, ""window.open"": 1}","{""addEventListener"": 76, ""chrome.tabs.onActivated.addListener"": 1}"
jlmflehpljanejnmnmhpmnokchkdpopl_0.1.1.zip,"[""scripting"", ""webNavigation"", ""storage"", ""activeTab""]",{},{},"{""document.createElement"": 4, ""document.getElementById"": 4, ""setTimeout"": 1}",{}
kajibbejlbohfaggdiogboambcijhkke_6.0.1.zip,"[""identity"", ""offscreen"", ""scripting"", ""storage"", ""tabs"", ""webNavigation""]","{""file.name"": 40, ""file.size"": 29, ""file.type"": 10, ""file.lastModified"": 10, ""new Blob"": 4, ""sessionStorage.setItem"": 1, ""sessionStorage.getItem"": 1}","{""fetch"": 53, ""new XMLHttpRequest"": 2, ""chrome.dns.resolve"": 1}","{""setTimeout"": 146, ""document.createElement"": 118, ""document.querySelector"": 77, ""element.style"": 23, ""setInterval"": 19, ""document.getElementById"": 4, ""new MutationObserver"": 2, ""window.open"": 1, ""chrome.windows.create"": 1, ""chrome.tabs.create"": 1, ""canvas.getContext"": 1}","{""addEventListener"": 95, ""chrome.permissions.request"": 1, ""window.confirm"": 1, ""chrome.tabs.onActivated.addListener"": 1}"
iiiapfmdldgaigmigejcihnlloogdpbg_1.0.zip,"[""storage"", ""activeTab""]","{""localStorage.getItem"": 1}","{""fetch"": 3}","{""document.getElementById"": 16, ""chrome.tabs.create"": 1, ""setTimeout"": 1, ""canvas.getContext"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 6}"
aihnagehppemcdicdjleikcedkjhffbl_0.0.2.zip,[],"{""new Blob"": 1, ""indexedDB.open"": 1}",{},"{""document.createElement"": 5, ""document.querySelector"": 3, ""setTimeout"": 1}","{""addEventListener"": 6}"
gflkjefmidhkghmlmoajmgfoipddgack_0.0.2.zip,"[""identity"", ""storage""]","{""new Blob"": 5, ""indexedDB.open"": 3}","{""fetch"": 46}","{""setTimeout"": 15, ""document.createElement"": 7, ""document.querySelector"": 5, ""new MutationObserver"": 2, ""setInterval"": 1, ""chrome.tabs.create"": 1, ""document.getElementById"": 1}","{""addEventListener"": 19}"
nbbhijlnpffncffiaodncjhkkkddebam_1.0.2.zip,"[""storage"", ""identity"", ""identity.email""]","{""document.cookie"": 9, ""new Blob"": 1}","{""fetch"": 10, ""chrome.identity.getAuthToken"": 1}","{""setTimeout"": 182, ""document.createElement"": 63, ""document.querySelector"": 25, ""setInterval"": 8, ""window.open"": 6, ""document.getElementById"": 5, ""new MutationObserver"": 3, ""chrome.tabs.create"": 2}","{""addEventListener"": 154, ""window.prompt"": 3}"
